Cell_ID	cell_types	week	Gene_num	Pre_Map_Reads	Aligned_Reads	MappingRate	pfc
GW16_PFC1_C4_sc22	GABAergic neurons	GW16	2588	454944	342919	75.40%	PFC1
GW16_PFC1_C4_sc23	Neurons	GW16	2428	621782	447504	72.00%	PFC1
GW16_PFC1_C4_sc24	Neurons	GW16	2233	709397	426345	60.10%	PFC1
GW16_PFC1_C4_sc3	Neurons	GW16	3384	2391635	1568959	65.60%	PFC1
GW16_PFC1_C4_sc4	Neurons	GW16	1566	531278	364178	68.50%	PFC1
GW16_PFC1_C4_sc5	Neurons	GW16	2231	448131	281343	62.80%	PFC1
GW16_PFC1_C4_sc6	GABAergic neurons	GW16	2370	340553	255679	75.10%	PFC1
GW16_PFC1_C4_sc7	Neurons	GW16	2197	522251	378041	72.40%	PFC1
GW16_PFC1_C4_sc8	Neurons	GW16	2693	297807	186302	62.60%	PFC1
GW16_PFC1_C4_sc9	GABAergic neurons	GW16	2389	642986	488687	76.00%	PFC1
GW16_PFC1_D1_sc1	GABAergic neurons	GW16	2635	1130205	727092	64.30%	PFC1
GW16_PFC1_D1_sc10	GABAergic neurons	GW16	2120	760775	558787	73.40%	PFC1
GW16_PFC1_D1_sc11	Neurons	GW16	1228	178470	74498	41.70%	PFC1
GW16_PFC1_D1_sc12	Neurons	GW16	2682	311401	175699	56.40%	PFC1
GW16_PFC1_D1_sc13	Neurons	GW16	2416	747768	432559	57.80%	PFC1
GW16_PFC1_D1_sc14	Neurons	GW16	2051	567792	457146	80.50%	PFC1
GW16_PFC1_D1_sc15	GABAergic neurons	GW16	2545	376280	233415	62.00%	PFC1
GW16_PFC1_D1_sc16	Neurons	GW16	3837	540571	393773	72.80%	PFC1
GW16_PFC1_D1_sc17	Neurons	GW16	2282	1035763	800122	77.20%	PFC1
GW16_PFC1_D1_sc18	Neurons	GW16	2844	1251243	813675	65.00%	PFC1
GW16_PFC1_D1_sc19	Neurons	GW16	2478	876928	643838	73.40%	PFC1
GW16_PFC1_D1_sc2	Neurons	GW16	3046	1304915	929861	71.30%	PFC1
GW16_PFC1_D1_sc20	Neurons	GW16	2905	339475	178587	52.60%	PFC1
GW16_PFC1_D1_sc21	GABAergic neurons	GW16	2056	254980	83662	32.80%	PFC1
GW16_PFC1_D1_sc22	Neurons	GW16	2539	849251	601175	70.80%	PFC1
GW16_PFC1_D1_sc23	Neurons	GW16	2883	885129	630638	71.20%	PFC1
GW16_PFC1_D1_sc24	Neurons	GW16	2410	1309953	444900	34.00%	PFC1
GW16_PFC1_D1_sc4	GABAergic neurons	GW16	2631	329759	214923	65.20%	PFC1
GW16_PFC1_D1_sc6	Neurons	GW16	2788	336349	244798	72.80%	PFC1
GW16_PFC1_D1_sc7	GABAergic neurons	GW16	1953	402911	282320	70.10%	PFC1
GW16_PFC1_D1_sc8	Neurons	GW16	3212	373563	247016	66.10%	PFC1
GW16_PFC1_D1_sc9	Neurons	GW16	3080	1571389	899194	57.20%	PFC1
GW16_PFC1_D2_sc1	Neurons	GW16	3215	3158175	2079067	65.80%	PFC1
GW16_PFC1_D2_sc10	Neurons	GW16	3691	3456718	2157836	62.40%	PFC1
GW16_PFC1_D2_sc11	Neurons	GW16	2617	1941591	1260900	64.90%	PFC1
GW16_PFC1_D2_sc12	Neurons	GW16	2512	2227572	1449145	65.10%	PFC1
GW16_PFC1_D2_sc13	Neurons	GW16	5503	5292982	3173361	60.00%	PFC1
GW16_PFC1_D2_sc14	Neurons	GW16	2850	1969813	1384770	70.30%	PFC1
GW16_PFC1_D2_sc15	Neurons	GW16	1930	1120985	807365	72.00%	PFC1
GW16_PFC1_D2_sc16	GABAergic neurons	GW16	2847	2923297	1765626	60.40%	PFC1
GW16_PFC1_D2_sc17	Neurons	GW16	1885	1125066	697122	62.00%	PFC1
GW16_PFC1_D2_sc18	OPC	GW16	2327	926725	700913	75.60%	PFC1
GW16_PFC1_D2_sc19	Stem cells	GW16	2576	1433795	1029440	71.80%	PFC1
GW16_PFC1_D2_sc2	Neurons	GW16	2276	998041	750743	75.20%	PFC1
GW16_PFC1_D2_sc20	Stem cells	GW16	3230	1251934	972671	77.70%	PFC1
GW16_PFC1_D2_sc21	Neurons	GW16	2152	1445285	1025798	71.00%	PFC1
GW16_PFC1_D2_sc23	Neurons	GW16	1232	364437	185516	50.90%	PFC1
GW16_PFC1_D2_sc24	GABAergic neurons	GW16	1385	648086	480428	74.10%	PFC1
GW16_PFC1_D2_sc3	OPC	GW16	3188	1896408	1366988	72.10%	PFC1
GW16_PFC1_D2_sc4	Stem cells	GW16	3052	1605051	1223166	76.20%	PFC1
GW16_PFC1_D2_sc5	Neurons	GW16	3191	2666244	1767460	66.30%	PFC1
GW16_PFC1_D2_sc6	Neurons	GW16	3441	1564492	1008319	64.50%	PFC1
GW16_PFC1_D2_sc7	Neurons	GW16	4478	5031086	3684960	73.20%	PFC1
GW16_PFC1_D2_sc8	GABAergic neurons	GW16	2719	1837267	1239672	67.50%	PFC1
GW16_PFC1_D2_sc9	GABAergic neurons	GW16	3072	2002487	1285736	64.20%	PFC1
GW16_PFC1_D3_sc1	Neurons	GW16	4010	3667788	2118769	57.80%	PFC1
GW16_PFC1_D3_sc10	Neurons	GW16	2732	1680356	1055306	62.80%	PFC1
GW16_PFC1_D3_sc11	Neurons	GW16	2287	681169	398477	58.50%	PFC1
GW16_PFC1_D3_sc12	Neurons	GW16	3697	1782083	1011816	56.80%	PFC1
GW16_PFC1_D3_sc13	Neurons	GW16	3752	2531318	1392466	55.00%	PFC1
GW16_PFC1_D3_sc14	Stem cells	GW16	4642	4569891	2371941	51.90%	PFC1
GW16_PFC1_D3_sc15	Neurons	GW16	3038	1371874	610315	44.50%	PFC1
GW16_PFC1_D3_sc16	Stem cells	GW16	3614	2017845	1165396	57.80%	PFC1
GW16_PFC1_D3_sc17	Neurons	GW16	2668	848743	573815	67.60%	PFC1
GW16_PFC1_D3_sc18	Neurons	GW16	2768	1821340	1036407	56.90%	PFC1
GW16_PFC1_D3_sc19	Neurons	GW16	2747	3347265	2234663	66.80%	PFC1
GW16_PFC1_D3_sc2	Neurons	GW16	2913	1513556	1004698	66.40%	PFC1
GW16_PFC1_D3_sc20	Neurons	GW16	2553	597719	412862	69.10%	PFC1
GW16_PFC1_D3_sc21	Neurons	GW16	2846	313396	186358	59.50%	PFC1
GW16_PFC1_D3_sc22	OPC	GW16	3883	2980680	1927831	64.70%	PFC1
GW16_PFC1_D3_sc23	Neurons	GW16	2779	1275107	706292	55.40%	PFC1
GW16_PFC1_D3_sc24	Neurons	GW16	2632	883834	507460	57.40%	PFC1
GW16_PFC1_D3_sc3	Neurons	GW16	3389	1015921	543706	53.50%	PFC1
GW16_PFC1_D3_sc4	Stem cells	GW16	3443	1407806	854091	60.70%	PFC1
GW16_PFC1_D3_sc5	Neurons	GW16	2413	574705	379447	66.00%	PFC1
GW16_PFC1_D3_sc6	Neurons	GW16	2789	597730	380205	63.60%	PFC1
GW16_PFC1_D3_sc7	Neurons	GW16	4490	4874891	2652927	54.40%	PFC1
GW16_PFC1_D3_sc8	Stem cells	GW16	4239	790375	433931	54.90%	PFC1
GW16_PFC1_D3_sc9	Neurons	GW16	3613	1982563	1048230	52.90%	PFC1
GW16_PFC1_D4_sc1	Microglia	GW16	5182	5283188	3542381	67.10%	PFC1
GW16_PFC1_D4_sc10	Neurons	GW16	2758	760624	554800	72.90%	PFC1
GW16_PFC1_D4_sc11	Stem cells	GW16	3087	1227648	898563	73.20%	PFC1
GW16_PFC1_D4_sc12	Neurons	GW16	2389	689818	536363	77.80%	PFC1
GW16_PFC1_D4_sc13	Neurons	GW16	2691	451255	302870	67.10%	PFC1
GW16_PFC1_D4_sc14	GABAergic neurons	GW16	2101	661761	485084	73.30%	PFC1
GW16_PFC1_D4_sc15	Stem cells	GW16	2842	842861	679347	80.60%	PFC1
GW16_PFC1_D4_sc16	Neurons	GW16	2280	535794	385006	71.90%	PFC1
GW16_PFC1_D4_sc17	Microglia	GW16	2891	1366550	958853	70.20%	PFC1
GW16_PFC1_D4_sc18	Neurons	GW16	2504	559363	412738	73.80%	PFC1
GW16_PFC1_D4_sc19	OPC	GW16	2781	971509	719870	74.10%	PFC1
GW16_PFC1_D4_sc2	OPC	GW16	3202	1491605	916652	61.50%	PFC1
GW16_PFC1_D4_sc20	Neurons	GW16	2693	260953	185429	71.10%	PFC1
GW16_PFC1_D4_sc21	Neurons	GW16	2330	1199928	724430	60.40%	PFC1
GW16_PFC1_D4_sc22	Neurons	GW16	1882	810430	573356	70.70%	PFC1
GW16_PFC1_D4_sc23	Stem cells	GW16	3222	1747787	1282299	73.40%	PFC1
GW16_PFC1_D4_sc24	Stem cells	GW16	3689	1192736	915797	76.80%	PFC1
GW16_PFC1_D4_sc3	Neurons	GW16	3432	377144	250646	66.50%	PFC1
GW16_PFC1_D4_sc4	Neurons	GW16	2185	751596	541100	72.00%	PFC1
GW16_PFC1_D4_sc5	Neurons	GW16	2535	1490576	945931	63.50%	PFC1
GW16_PFC1_D4_sc6	Neurons	GW16	2157	434613	296446	68.20%	PFC1
GW16_PFC1_D4_sc7	Neurons	GW16	2703	776588	586790	75.60%	PFC1
GW16_PFC1_D4_sc8	Neurons	GW16	1671	381975	279037	73.10%	PFC1
GW16_PFC1_D4_sc9	Neurons	GW16	2488	844580	545424	64.60%	PFC1
GW16_PFC1_DL1_sc1	GABAergic neurons	GW16	3880	2356502	1416460	60.10%	PFC1
GW16_PFC1_DL1_sc10	GABAergic neurons	GW16	1951	513361	343741	67.00%	PFC1
GW16_PFC1_DL1_sc11	Neurons	GW16	2274	579191	432658	74.70%	PFC1
GW16_PFC1_DL1_sc12	Neurons	GW16	2247	682602	494273	72.40%	PFC1
GW16_PFC1_DL1_sc13	Neurons	GW16	3212	617418	403182	65.30%	PFC1
GW16_PFC1_DL1_sc14	Neurons	GW16	2085	615262	428595	69.70%	PFC1
GW16_PFC1_DL1_sc15	GABAergic neurons	GW16	1859	447904	341444	76.20%	PFC1
GW16_PFC1_DL1_sc16	Neurons	GW16	2494	706412	538091	76.20%	PFC1
GW16_PFC1_DL1_sc17	Stem cells	GW16	3111	1328126	945411	71.20%	PFC1
GW16_PFC1_DL1_sc18	Stem cells	GW16	3141	831363	565676	68.00%	PFC1
GW16_PFC1_DL1_sc19	Stem cells	GW16	3600	1451304	1126759	77.60%	PFC1
GW16_PFC1_DL1_sc2	Stem cells	GW16	4154	2326134	1602539	68.90%	PFC1
GW16_PFC1_DL1_sc20	Stem cells	GW16	4664	5709152	1369179	24.00%	PFC1
GW16_PFC1_DL1_sc21	Neurons	GW16	2282	938545	704611	75.10%	PFC1
GW16_PFC1_DL1_sc22	Stem cells	GW16	3452	1680817	1248486	74.30%	PFC1
GW16_PFC1_DL1_sc23	Neurons	GW16	3291	1754634	1263025	72.00%	PFC1
GW16_PFC1_DL1_sc24	Neurons	GW16	2872	1260156	866939	68.80%	PFC1
GW16_PFC1_DL1_sc3	Stem cells	GW16	4017	934186	654802	70.10%	PFC1
GW16_PFC1_DL1_sc4	Neurons	GW16	3403	1080453	784212	72.60%	PFC1
GW16_PFC1_DL1_sc5	GABAergic neurons	GW16	2105	742855	496061	66.80%	PFC1
GW16_PFC1_DL1_sc6	Neurons	GW16	2342	361966	223680	61.80%	PFC1
GW16_PFC1_DL1_sc7	Stem cells	GW16	3962	1775860	1214267	68.40%	PFC1
GW16_PFC1_DL1_sc8	Neurons	GW16	2878	1065930	718754	67.40%	PFC1
GW16_PFC1_DL1_sc9	Stem cells	GW16	5434	5295587	3460956	65.40%	PFC1
GW16_PFC1_DL2_sc1	GABAergic neurons	GW16	3361	1713876	1188668	69.40%	PFC1
GW16_PFC1_DL2_sc10	Stem cells	GW16	3166	812478	646969	79.60%	PFC1
GW16_PFC1_DL2_sc11	Neurons	GW16	2385	697358	557470	79.90%	PFC1
GW16_PFC1_DL2_sc12	Neurons	GW16	1179	371522	272933	73.50%	PFC1
GW16_PFC1_DL2_sc13	Neurons	GW16	2746	416630	323893	77.70%	PFC1
GW16_PFC1_DL2_sc14	Microglia	GW16	3508	1744019	1360297	78.00%	PFC1
GW16_PFC1_DL2_sc15	Neurons	GW16	1589	493673	387693	78.50%	PFC1
GW16_PFC1_DL2_sc16	Neurons	GW16	2723	1074462	842997	78.50%	PFC1
GW16_PFC1_DL2_sc17	Stem cells	GW16	3263	1252208	1005135	80.30%	PFC1
GW16_PFC1_DL2_sc18	Neurons	GW16	1732	421243	272427	64.70%	PFC1
GW16_PFC1_DL2_sc19	Neurons	GW16	2095	585898	434945	74.20%	PFC1
GW16_PFC1_DL2_sc2	GABAergic neurons	GW16	5714	5127223	4175015	81.40%	PFC1
GW16_PFC1_DL2_sc20	Neurons	GW16	2777	837295	666361	79.60%	PFC1
GW16_PFC1_DL2_sc21	Stem cells	GW16	3319	1587085	1269285	80.00%	PFC1
GW16_PFC1_DL2_sc22	Neurons	GW16	2618	2100543	928362	44.20%	PFC1
GW16_PFC1_DL2_sc23	GABAergic neurons	GW16	2227	664371	506356	76.20%	PFC1
GW16_PFC1_DL2_sc24	GABAergic neurons	GW16	1659	711603	530296	74.50%	PFC1
GW16_PFC1_DL2_sc3	Neurons	GW16	2936	771398	568016	73.60%	PFC1
GW16_PFC1_DL2_sc5	Neurons	GW16	1814	537417	418695	77.90%	PFC1
GW16_PFC1_DL2_sc6	GABAergic neurons	GW16	2739	289579	210834	72.80%	PFC1
GW16_PFC1_DL2_sc7	Stem cells	GW16	3824	1522441	1244856	81.80%	PFC1
GW16_PFC1_DL2_sc8	Neurons	GW16	2536	341656	264441	77.40%	PFC1
GW16_PFC1_DL2_sc9	Neurons	GW16	2217	610540	426782	69.90%	PFC1
GW16_PFC1_DL3_sc1	Neurons	GW16	2106	720712	549176	76.20%	PFC1
GW16_PFC1_DL3_sc10	Stem cells	GW16	4109	2187552	1263184	57.70%	PFC1
GW16_PFC1_DL3_sc11	Neurons	GW16	3154	1310091	917022	70.00%	PFC1
GW16_PFC1_DL3_sc12	Stem cells	GW16	3880	1789902	1229255	68.70%	PFC1
GW16_PFC1_DL3_sc13	Neurons	GW16	3902	1288598	851547	66.10%	PFC1
GW16_PFC1_DL3_sc14	Neurons	GW16	6893	15912652	10626030	66.80%	PFC1
GW16_PFC1_DL3_sc15	Neurons	GW16	4165	3017210	1910164	63.30%	PFC1
GW16_PFC1_DL3_sc16	Neurons	GW16	4782	5250411	3385683	64.50%	PFC1
GW16_PFC1_DL3_sc17	Neurons	GW16	2988	1365541	812512	59.50%	PFC1
GW16_PFC1_DL3_sc18	Neurons	GW16	5483	3569109	2424610	67.90%	PFC1
GW16_PFC1_DL3_sc19	Neurons	GW16	6641	9903714	6677294	67.40%	PFC1
GW16_PFC1_DL3_sc2	Neurons	GW16	3207	2293994	1507215	65.70%	PFC1
GW16_PFC1_DL3_sc20	Neurons	GW16	4957	2480262	1641272	66.20%	PFC1
GW16_PFC1_DL3_sc21	Neurons	GW16	3687	2666193	1808115	67.80%	PFC1
GW16_PFC1_DL3_sc22	Neurons	GW16	4643	4785587	3070473	64.20%	PFC1
GW16_PFC1_DL3_sc23	Neurons	GW16	3361	2089221	1338882	64.10%	PFC1
GW16_PFC1_DL3_sc24	Neurons	GW16	2835	1747691	1218221	69.70%	PFC1
GW16_PFC1_DL3_sc3	Neurons	GW16	3254	1157668	760190	65.70%	PFC1
GW16_PFC1_DL3_sc4	Neurons	GW16	4243	3338535	2190375	65.60%	PFC1
GW16_PFC1_DL3_sc5	Neurons	GW16	3396	2086155	1420083	68.10%	PFC1
GW16_PFC1_DL3_sc6	Neurons	GW16	2754	463549	292493	63.10%	PFC1
GW16_PFC1_DL3_sc7	Stem cells	GW16	2684	1159400	811417	70.00%	PFC1
GW16_PFC1_DL3_sc8	Neurons	GW16	5905	8022576	5296049	66.00%	PFC1
GW16_PFC1_DL3_sc9	Neurons	GW16	3781	3611038	2149517	59.50%	PFC1
GW16_PFC1_DL4_sc1	Neurons	GW16	1846	522742	375244	71.80%	PFC1
GW16_PFC1_DL4_sc10	Neurons	GW16	2082	268303	211272	78.70%	PFC1
GW16_PFC1_DL4_sc11	Neurons	GW16	2961	775609	296390	38.20%	PFC1
GW16_PFC1_DL4_sc12	Neurons	GW16	2151	766455	545913	71.20%	PFC1
GW16_PFC1_DL4_sc13	Neurons	GW16	1139	309226	248593	80.40%	PFC1
GW16_PFC1_DL4_sc14	Neurons	GW16	2631	378212	258338	68.30%	PFC1
GW16_PFC1_DL4_sc15	Neurons	GW16	2409	677862	532788	78.60%	PFC1
GW16_PFC1_DL4_sc16	Stem cells	GW16	2140	788970	515606	65.40%	PFC1
GW16_PFC1_DL4_sc17	Neurons	GW16	2899	1502704	1156437	77.00%	PFC1
GW16_PFC1_DL4_sc18	OPC	GW16	2648	967103	753284	77.90%	PFC1
GW16_PFC1_DL4_sc19	Neurons	GW16	3007	905075	619682	68.50%	PFC1
GW16_PFC1_DL4_sc2	GABAergic neurons	GW16	2204	1126549	841904	74.70%	PFC1
GW16_PFC1_DL4_sc20	Neurons	GW16	2165	980217	751279	76.60%	PFC1
GW16_PFC1_DL4_sc21	Neurons	GW16	1988	608883	484699	79.60%	PFC1
GW16_PFC1_DL4_sc22	Neurons	GW16	2329	870545	681420	78.30%	PFC1
GW16_PFC1_DL4_sc23	Neurons	GW16	2353	141193	82539	58.50%	PFC1
GW16_PFC1_DL4_sc24	Neurons	GW16	1944	715787	522008	72.90%	PFC1
GW16_PFC1_DL4_sc3	Neurons	GW16	2283	490346	382565	78.00%	PFC1
GW16_PFC1_DL4_sc4	Stem cells	GW16	2428	1038086	801195	77.20%	PFC1
GW16_PFC1_DL4_sc5	Neurons	GW16	2271	638363	498318	78.10%	PFC1
GW16_PFC1_DL4_sc6	Neurons	GW16	2684	308142	165163	53.60%	PFC1
GW16_PFC1_DL4_sc7	Neurons	GW16	2981	1040959	829669	79.70%	PFC1
GW16_PFC1_DL4_sc8	Neurons	GW16	2503	1117910	828821	74.10%	PFC1
GW16_PFC1_DL4_sc9	Neurons	GW16	3772	4555753	940279	20.60%	PFC1
GW16_PFC1_E1_sc1	Neurons	GW16	3097	2086185	1368319	65.60%	PFC1
GW16_PFC1_E1_sc10	Neurons	GW16	3367	1458177	1048007	71.90%	PFC1
GW16_PFC1_E1_sc11	Neurons	GW16	2589	1137737	857582	75.40%	PFC1
GW16_PFC1_E1_sc12	Neurons	GW16	1974	953665	689917	72.30%	PFC1
GW16_PFC1_E1_sc13	Neurons	GW16	4116	1027860	790899	76.90%	PFC1
GW16_PFC1_E1_sc14	Neurons	GW16	3280	1802543	1196124	66.40%	PFC1
GW16_PFC1_E1_sc15	Neurons	GW16	1695	705363	500663	71.00%	PFC1
GW16_PFC1_E1_sc16	Neurons	GW16	2079	759013	555102	73.10%	PFC1
GW16_PFC1_E1_sc17	Neurons	GW16	1839	639326	440800	68.90%	PFC1
GW16_PFC1_E1_sc18	GABAergic neurons	GW16	2297	651258	435733	66.90%	PFC1
GW16_PFC1_E1_sc19	Neurons	GW16	2362	1213454	846612	69.80%	PFC1
GW16_PFC1_E1_sc2	Neurons	GW16	2920	2131897	1445686	67.80%	PFC1
GW16_PFC1_E1_sc20	Neurons	GW16	3339	466631	363007	77.80%	PFC1
GW16_PFC1_E1_sc21	GABAergic neurons	GW16	2192	1187319	819174	69.00%	PFC1
GW16_PFC1_E1_sc22	Neurons	GW16	3072	4473822	2936414	65.60%	PFC1
GW16_PFC1_E1_sc23	Neurons	GW16	2394	1150518	702863	61.10%	PFC1
GW16_PFC1_E1_sc24	Neurons	GW16	2081	1093189	826672	75.60%	PFC1
GW16_PFC1_E1_sc3	Neurons	GW16	4210	1186651	911703	76.80%	PFC1
GW16_PFC1_E1_sc4	Neurons	GW16	2448	1803667	1174601	65.10%	PFC1
GW16_PFC1_E1_sc5	GABAergic neurons	GW16	2146	1996376	1193162	59.80%	PFC1
GW16_PFC1_E1_sc6	GABAergic neurons	GW16	2589	390131	272229	69.80%	PFC1
GW16_PFC1_E1_sc7	Neurons	GW16	2601	1255734	941976	75.00%	PFC1
GW16_PFC1_E1_sc8	Neurons	GW16	3186	1743641	1345833	77.20%	PFC1
GW16_PFC1_E1_sc9	Neurons	GW16	2907	1196555	837967	70.00%	PFC1
GW16_PFC1_E2_sc1	Neurons	GW16	2977	1030218	716593	69.60%	PFC1
GW16_PFC1_E2_sc10	GABAergic neurons	GW16	2017	202218	137638	68.10%	PFC1
GW16_PFC1_E2_sc11	Neurons	GW16	2628	895219	631394	70.50%	PFC1
GW16_PFC1_E2_sc12	Neurons	GW16	5345	7376892	4597225	62.30%	PFC1
GW16_PFC1_E2_sc13	Neurons	GW16	3938	3375276	2018637	59.80%	PFC1
GW16_PFC1_E2_sc14	Neurons	GW16	2170	719265	529250	73.60%	PFC1
GW16_PFC1_E2_sc15	Stem cells	GW16	3606	2738165	1724130	63.00%	PFC1
GW16_PFC1_E2_sc16	Neurons	GW16	4644	4082687	2517300	61.70%	PFC1
GW16_PFC1_E2_sc17	Neurons	GW16	2542	961977	629757	65.50%	PFC1
GW16_PFC1_E2_sc18	Neurons	GW16	2554	1261310	773594	61.30%	PFC1
GW16_PFC1_E2_sc19	Neurons	GW16	2110	446990	324113	72.50%	PFC1
GW16_PFC1_E2_sc2	Neurons	GW16	5770	7265651	4983078	68.60%	PFC1
GW16_PFC1_E2_sc20	Neurons	GW16	3183	369037	256037	69.40%	PFC1
GW16_PFC1_E2_sc21	Neurons	GW16	2738	820107	603086	73.50%	PFC1
GW16_PFC1_E2_sc22	Neurons	GW16	2094	516481	351286	68.00%	PFC1
GW16_PFC1_E2_sc23	Stem cells	GW16	4418	1158714	699200	60.30%	PFC1
GW16_PFC1_E2_sc24	Neurons	GW16	3971	2325058	1493548	64.20%	PFC1
GW16_PFC1_E2_sc3	Neurons	GW16	4856	3174521	2218189	69.90%	PFC1
GW16_PFC1_E2_sc4	Neurons	GW16	4403	2258590	1553459	68.80%	PFC1
GW16_PFC1_E2_sc5	Neurons	GW16	2422	842321	584763	69.40%	PFC1
GW16_PFC1_E2_sc6	Neurons	GW16	5618	1666696	1128179	67.70%	PFC1
GW16_PFC1_E2_sc7	Neurons	GW16	4513	3040175	2091938	68.80%	PFC1
GW16_PFC1_E2_sc8	Neurons	GW16	4076	2797550	1958307	70.00%	PFC1
GW16_PFC1_E2_sc9	GABAergic neurons	GW16	2414	276566	211755	76.60%	PFC1
GW16_PFC1_E3_sc1	Neurons	GW16	3856	3349515	1425923	42.60%	PFC1
GW16_PFC1_E3_sc10	Neurons	GW16	2374	618701	464649	75.10%	PFC1
GW16_PFC1_E3_sc11	Neurons	GW16	5721	6519434	4174517	64.00%	PFC1
GW16_PFC1_E3_sc12	Neurons	GW16	5599	6206542	4189566	67.50%	PFC1
GW16_PFC1_E3_sc13	GABAergic neurons	GW16	5377	1735392	1117426	64.40%	PFC1
GW16_PFC1_E3_sc14	Stem cells	GW16	4694	3883841	2688796	69.20%	PFC1
GW16_PFC1_E3_sc15	Neurons	GW16	3337	1099579	779618	70.90%	PFC1
GW16_PFC1_E3_sc16	Neurons	GW16	3066	1478203	893304	60.40%	PFC1
GW16_PFC1_E3_sc17	GABAergic neurons	GW16	3366	1634522	1099657	67.30%	PFC1
GW16_PFC1_E3_sc18	Neurons	GW16	2678	574538	441342	76.80%	PFC1
GW16_PFC1_E3_sc19	Neurons	GW16	2966	885177	680445	76.90%	PFC1
GW16_PFC1_E3_sc2	Neurons	GW16	2190	469819	349598	74.40%	PFC1
GW16_PFC1_E3_sc20	Neurons	GW16	2854	727134	477476	65.70%	PFC1
GW16_PFC1_E3_sc21	Stem cells	GW16	2586	639223	476731	74.60%	PFC1
GW16_PFC1_E3_sc22	Neurons	GW16	2708	933145	709314	76.00%	PFC1
GW16_PFC1_E3_sc23	OPC	GW16	3855	2365047	1241349	52.50%	PFC1
GW16_PFC1_E3_sc24	Stem cells	GW16	3184	1472784	982634	66.70%	PFC1
GW16_PFC1_E3_sc3	Neurons	GW16	2450	402079	293259	72.90%	PFC1
GW16_PFC1_E3_sc4	Neurons	GW16	4497	4886245	3113129	63.70%	PFC1
GW16_PFC1_E3_sc5	Neurons	GW16	4398	3689430	2342781	63.50%	PFC1
GW16_PFC1_E3_sc6	GABAergic neurons	GW16	3270	859352	343135	39.90%	PFC1
GW16_PFC1_E3_sc7	Neurons	GW16	3065	797723	586167	73.50%	PFC1
GW16_PFC1_E3_sc8	Neurons	GW16	5411	6463193	4008465	62.00%	PFC1
GW16_PFC1_E3_sc9	GABAergic neurons	GW16	2479	554160	393919	71.10%	PFC1
GW16_PFC1_E4_sc1	Neurons	GW16	3406	1724398	1203533	69.80%	PFC1
GW16_PFC1_E4_sc10	Neurons	GW16	3240	1788638	1108813	62.00%	PFC1
GW16_PFC1_E4_sc11	OPC	GW16	4102	1191931	606066	50.80%	PFC1
GW16_PFC1_E4_sc13	Neurons	GW16	4329	3270781	1636037	50.00%	PFC1
GW16_PFC1_E4_sc14	Neurons	GW16	3530	2239339	1206271	53.90%	PFC1
GW16_PFC1_E4_sc15	GABAergic neurons	GW16	4212	2657686	1826660	68.70%	PFC1
GW16_PFC1_E4_sc16	Neurons	GW16	3955	2195787	1136318	51.70%	PFC1
GW16_PFC1_E4_sc17	Neurons	GW16	3402	2157026	1152452	53.40%	PFC1
GW16_PFC1_E4_sc18	Neurons	GW16	2546	620656	401254	64.60%	PFC1
GW16_PFC1_E4_sc19	Neurons	GW16	3260	1423507	869820	61.10%	PFC1
GW16_PFC1_E4_sc2	Neurons	GW16	3127	1198259	840546	70.10%	PFC1
GW16_PFC1_E4_sc20	Neurons	GW16	4437	1470732	753835	51.30%	PFC1
GW16_PFC1_E4_sc21	Neurons	GW16	3139	281644	182723	64.90%	PFC1
GW16_PFC1_E4_sc22	Neurons	GW16	3317	1656552	917937	55.40%	PFC1
GW16_PFC1_E4_sc23	GABAergic neurons	GW16	2878	463589	295772	63.80%	PFC1
GW16_PFC1_E4_sc24	Neurons	GW16	3372	1467577	800425	54.50%	PFC1
GW16_PFC1_E4_sc3	Neurons	GW16	4682	4347575	2887279	66.40%	PFC1
GW16_PFC1_E4_sc4	GABAergic neurons	GW16	2869	529058	327043	61.80%	PFC1
GW16_PFC1_E4_sc5	Neurons	GW16	4481	1429129	960106	67.20%	PFC1
GW16_PFC1_E4_sc6	Neurons	GW16	4557	687828	425118	61.80%	PFC1
GW16_PFC1_E4_sc7	Neurons	GW16	4441	1370744	879666	64.20%	PFC1
GW16_PFC1_E4_sc8	Neurons	GW16	4531	618643	377892	61.10%	PFC1
GW16_PFC1_E4_sc9	Neurons	GW16	3148	1568215	907605	57.90%	PFC1
GW16_PFC1_F1_sc1	Neurons	GW16	3502	1996167	1470871	73.70%	PFC1
GW16_PFC1_F1_sc10	Neurons	GW16	1873	559633	379791	67.90%	PFC1
GW16_PFC1_F1_sc11	Neurons	GW16	2205	946251	609697	64.40%	PFC1
GW16_PFC1_F1_sc12	Neurons	GW16	2655	1389317	984738	70.90%	PFC1
GW16_PFC1_F1_sc13	GABAergic neurons	GW16	1703	287295	194822	67.80%	PFC1
GW16_PFC1_F1_sc14	GABAergic neurons	GW16	1802	512525	331374	64.70%	PFC1
GW16_PFC1_F1_sc15	Neurons	GW16	2557	1235479	839453	67.90%	PFC1
GW16_PFC1_F1_sc16	Stem cells	GW16	3563	2781666	1674635	60.20%	PFC1
GW16_PFC1_F1_sc17	GABAergic neurons	GW16	3275	2484629	1336054	53.80%	PFC1
GW16_PFC1_F1_sc18	Neurons	GW16	2859	1631544	1093142	67.00%	PFC1
GW16_PFC1_F1_sc19	GABAergic neurons	GW16	2480	1166804	671522	57.60%	PFC1
